TransactionID,Date,CustomerID,CustomerSegment,Category,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TRX-859268,2025-10-24 09:49:27,30181,Regular,Electronics,Laptop,2,884.5,1769.0,Credit Card
TRX-780768,2025-10-15 06:46:33,26505,VIP,Sports,Tennis Racket,4,131.99,527.96,Credit Card
TRX-544893,2025-08-13 23:33:49,50026,Regular,Home & Garden,Plant Pot,1,20.5,20.5,Cash
TRX-113595,2026-02-13 12:26:26,91609,Regular,Electronics,Headphones,2,145.06,290.12,Debit Card
TRX-152046,2025-09-30 07:02:53,67954,Regular,Clothing,Jeans,1,66.92,66.92,Debit Card
TRX-809489,2025-11-27 15:50:24,72402,Regular,Home & Garden,Lamp,4,46.67,186.68,Credit Card
TRX-372914,2026-03-15 19:36:25,10772,Regular,Home & Garden,Blender,1,70.78,70.78,PayPal
TRX-196424,2026-02-03 10:26:48,59692,Regular,Sports,Yoga Mat,1,26.14,26.14,PayPal
TRX-563849,2025-12-31 06:55:57,93579,Regular,Electronics,Monitor,1,209.55,209.55,Credit Card
TRX-500567,2025-08-08 14:00:17,78146,New,Sports,Dumbbells,1,33.6,33.6,PayPal
TRX-906367,2025-11-18 05:33:09,51224,Regular,Home & Garden,Plant Pot,1,21.01,21.01,Credit Card
TRX-551524,2025-12-20 16:12:21,24150,New,Clothing,Jacket,1,97.12,97.12,Credit Card
TRX-575244,2026-01-16 12:19:45,96474,VIP,Home & Garden,Lamp,4,29.84,119.36,Credit Card
TRX-517848,2025-12-29 23:25:27,16734,New,Clothing,Sneakers,3,88.57,265.71,Debit Card
TRX-321476,2026-01-12 23:45:56,62923,Regular,Clothing,Jeans,2,49.16,98.32,PayPal
TRX-910822,2025-09-04 17:50:14,66498,New,Clothing,Sneakers,1,52.78,52.78,Credit Card
TRX-561630,2026-03-27 16:19:18,99353,Regular,Sports,Water Bottle,1,23.32,23.32,PayPal
TRX-757233,2025-07-13 07:38:42,16582,Regular,Clothing,T-Shirt,1,18.59,18.59,Debit Card
TRX-686464,2025-07-16 15:26:22,38760,Regular,Sports,Dumbbells,2,53.71,107.42,Credit Card
TRX-449247,2026-02-27 06:50:20,60488,New,Clothing,Sneakers,1,61.87,61.87,Credit Card
TRX-737967,2025-08-02 04:37:51,79615,Regular,Clothing,Jacket,1,73.01,73.01,Credit Card
TRX-148943,2026-02-23 18:44:19,69087,New,Sports,Yoga Mat,1,34.9,34.9,Debit Card
TRX-800144,2025-08-21 07:02:22,46509,Regular,Home & Garden,Plant Pot,1,24.65,24.65,Credit Card
TRX-297995,2026-04-05 21:54:12,40005,Regular,Home & Garden,Lamp,1,32.88,32.88,Credit Card
TRX-413357,2025-08-09 17:51:51,46342,Regular,Sports,Yoga Mat,1,25.0,25.0,Debit Card
TRX-630573,2025-05-10 09:20:35,82384,Regular,Clothing,Jeans,1,57.13,57.13,Credit Card
TRX-466586,2025-06-06 01:08:35,21164,VIP,Home & Garden,Lamp,1,30.12,30.12,Credit Card
TRX-246118,2025-08-23 03:42:43,66207,Regular,Home & Garden,Plant Pot,1,22.17,22.17,Credit Card
TRX-957150,2025-07-16 15:47:57,80329,New,Clothing,Jacket,2,93.04,186.08,Debit Card
TRX-791308,2025-06-15 22:53:38,89806,Regular,Clothing,T-Shirt,1,27.74,27.74,Credit Card
TRX-205075,2025-07-12 08:56:23,42742,New,Electronics,Monitor,1,237.86,237.86,Credit Card
TRX-210790,2025-07-03 13:01:12,29536,New,Electronics,Laptop,4,1416.2,5664.8,Debit Card
TRX-321321,2025-07-11 14:04:25,23176,Regular,Home & Garden,Plant Pot,2,21.57,43.14,Debit Card
TRX-295236,2026-02-18 12:37:34,39045,New,Clothing,Jeans,1,42.36,42.36,Debit Card
TRX-499060,2025-06-07 12:18:08,21957,New,Sports,Dumbbells,2,31.12,62.24,Debit Card
TRX-607765,2025-09-22 03:18:53,14809,New,Home & Garden,Coffee Maker,2,63.37,126.74,Credit Card
TRX-611187,2025-05-12 11:00:58,31643,Regular,Electronics,Laptop,1,1222.25,1222.25,Cash
TRX-626625,2025-08-20 02:17:13,71644,New,Clothing,Sneakers,1,81.59,81.59,Credit Card
TRX-905812,2026-01-21 03:58:56,66370,Regular,Home & Garden,Blender,2,50.88,101.76,Debit Card
TRX-278795,2025-09-05 08:16:30,46666,VIP,Home & Garden,Coffee Maker,5,65.98,329.90000000000003,PayPal
TRX-247705,2026-02-23 06:54:33,48427,VIP,Sports,Water Bottle,2,23.21,46.42,Credit Card
TRX-501382,2025-12-14 07:35:36,64165,New,Clothing,Sneakers,4,111.99,447.96,Credit Card
TRX-930081,2026-03-12 05:50:53,55082,New,Clothing,T-Shirt,3,27.88,83.64,Credit Card
TRX-133104,2025-12-09 01:40:33,51704,Regular,Home & Garden,Plant Pot,1,17.11,17.11,Debit Card
TRX-941356,2025-07-21 04:39:01,31805,New,Home & Garden,Lamp,4,45.11,180.44,Credit Card
TRX-998450,2025-09-19 02:21:39,80010,New,Sports,Water Bottle,1,13.97,13.97,Credit Card
TRX-739711,2025-11-04 17:49:11,50538,New,Electronics,Laptop,1,1011.15,1011.15,Debit Card
TRX-471083,2025-06-11 07:46:32,64496,Regular,Sports,Dumbbells,2,30.92,61.84,Credit Card
TRX-790912,2025-11-20 18:19:59,24871,Regular,Sports,Dumbbells,1,46.48,46.48,PayPal
TRX-295617,2025-08-01 19:18:14,41499,Regular,Clothing,Sneakers,1,101.37,101.37,Debit Card
TRX-500189,2026-01-09 15:54:25,84000,New,Clothing,Sneakers,1,93.59,93.59,Debit Card
TRX-637483,2026-03-28 05:18:40,75323,Regular,Electronics,Headphones,1,86.64,86.64,PayPal
TRX-207786,2025-09-29 09:45:41,49251,New,Clothing,Jeans,4,43.97,175.88,Debit Card
TRX-414777,2026-03-25 00:48:45,19807,Regular,Sports,Water Bottle,1,17.46,17.46,Credit Card
TRX-660737,2025-10-27 17:05:27,25292,New,Home & Garden,Blender,1,74.66,74.66,Debit Card
TRX-977740,2025-08-13 00:06:48,83792,Regular,Clothing,Jacket,1,140.77,140.77,Credit Card
TRX-168540,2025-11-01 07:22:17,15695,New,Sports,Dumbbells,2,59.05,118.1,Debit Card
TRX-679811,2026-02-09 12:06:20,62640,Regular,Sports,Dumbbells,1,47.83,47.83,Debit Card
TRX-435872,2025-11-16 06:46:47,29973,New,Sports,Dumbbells,1,54.24,54.24,PayPal
TRX-459443,2026-01-10 09:03:54,96163,Regular,Sports,Dumbbells,1,45.55,45.55,PayPal
TRX-312398,2025-08-01 18:22:55,59131,Regular,Clothing,Jacket,1,63.11,63.11,Debit Card
TRX-130641,2025-07-01 22:26:06,57472,VIP,Clothing,Sneakers,3,59.39,178.17000000000002,Debit Card
TRX-870310,2026-04-08 09:21:02,28131,New,Electronics,Monitor,1,269.46,269.46,Debit Card
TRX-288052,2026-03-21 06:35:24,22899,VIP,Electronics,Smartphone,2,920.97,1841.94,Credit Card
TRX-453169,2026-04-14 05:33:13,43289,New,Home & Garden,Blender,1,44.16,44.16,Credit Card
TRX-928249,2026-01-09 17:44:15,72070,Regular,Sports,Water Bottle,1,17.87,17.87,Credit Card
TRX-362573,2025-08-04 16:34:20,97806,Regular,Clothing,Jacket,2,146.87,293.74,Cash
TRX-420214,2025-06-15 02:58:37,89806,Regular,Clothing,T-Shirt,1,21.51,21.51,Credit Card
TRX-294305,2026-01-20 17:00:05,76263,New,Sports,Dumbbells,4,49.44,197.76,PayPal
TRX-787106,2025-10-03 08:12:13,42018,New,Home & Garden,Plant Pot,1,15.64,15.64,Credit Card
TRX-501286,2025-07-18 05:06:01,70236,Regular,Clothing,Sneakers,1,102.43,102.43,Credit Card
TRX-343390,2025-10-21 08:04:15,18981,Regular,Sports,Water Bottle,3,10.87,32.61,Credit Card
TRX-295370,2025-08-07 20:21:26,98259,New,Clothing,Jeans,3,66.95,200.85000000000002,Credit Card
TRX-373441,2025-12-01 14:10:18,37802,Regular,Home & Garden,Coffee Maker,1,99.46,99.46,Cash
TRX-844012,2026-01-07 05:18:19,81511,Regular,Sports,Water Bottle,1,19.78,19.78,Credit Card
TRX-733136,2025-10-11 12:40:06,40539,New,Sports,Yoga Mat,3,31.68,95.03999999999999,Credit Card
TRX-692099,2025-09-19 16:59:02,62581,Regular,Clothing,T-Shirt,2,29.75,59.5,Credit Card
TRX-249044,2026-03-01 02:24:35,53025,Regular,Clothing,Jacket,1,92.69,92.69,Credit Card
TRX-868516,2025-05-24 03:56:24,22676,New,Clothing,Jeans,1,76.65,76.65,Cash
TRX-594514,2026-04-04 16:11:05,92960,New,Sports,Dumbbells,2,42.23,84.46,Credit Card
TRX-495019,2025-06-29 14:40:26,96662,VIP,Home & Garden,Coffee Maker,3,90.22,270.65999999999997,Credit Card
TRX-167496,2025-05-24 18:07:56,50001,New,Clothing,Jacket,2,95.59,191.18,Credit Card
TRX-613989,2025-09-17 05:23:42,61717,New,Home & Garden,Lamp,1,56.6,56.6,PayPal
TRX-329344,2025-11-13 02:42:23,98125,Regular,Electronics,Laptop,4,1310.97,5243.88,Debit Card
TRX-155040,2025-06-08 14:50:48,42951,Regular,Home & Garden,Plant Pot,1,19.69,19.69,Credit Card
TRX-409258,2025-08-09 10:17:22,39571,Regular,Home & Garden,Blender,1,65.46,65.46,Credit Card
TRX-916779,2025-06-01 02:09:05,79822,Regular,Home & Garden,Blender,1,75.86,75.86,Debit Card
TRX-778748,2025-09-07 16:05:31,73956,Regular,Home & Garden,Coffee Maker,1,67.84,67.84,Credit Card
TRX-785836,2025-06-29 13:34:24,61990,New,Sports,Dumbbells,1,41.09,41.09,Credit Card
TRX-368903,2026-01-22 10:53:09,76768,Regular,Home & Garden,Coffee Maker,4,88.15,352.6,Credit Card
TRX-635593,2025-09-17 13:31:55,49608,Regular,Electronics,Monitor,4,245.01,980.04,Debit Card
TRX-737347,2025-07-12 15:48:16,57049,Regular,Electronics,Smartphone,2,661.1,1322.2,Credit Card
TRX-793320,2025-06-26 02:29:31,31643,Regular,Clothing,Jeans,3,55.36,166.07999999999998,Credit Card
TRX-396765,2026-03-17 06:52:40,66155,New,Clothing,Jeans,1,59.4,59.4,Credit Card
TRX-416693,2025-12-18 13:44:20,94889,New,Sports,Yoga Mat,2,28.76,57.52,Credit Card
TRX-798724,2026-03-05 05:48:45,56105,Regular,Sports,Tennis Racket,2,72.14,144.28,Credit Card
TRX-568482,2026-01-15 05:20:17,21114,Regular,Home & Garden,Plant Pot,1,24.45,24.45,PayPal
TRX-788852,2025-07-09 15:15:19,69598,Regular,Home & Garden,Blender,1,34.1,34.1,Credit Card
TRX-838315,2026-03-02 07:33:32,17104,New,Electronics,Laptop,2,852.07,1704.14,Credit Card
TRX-817280,2026-01-27 03:10:11,62488,Regular,Sports,Yoga Mat,1,28.61,28.61,Credit Card
TRX-493935,2025-06-19 03:17:34,83048,New,Electronics,Smartphone,4,567.54,2270.16,Credit Card
TRX-297389,2025-08-14 15:36:32,27224,New,Clothing,Sneakers,1,50.81,50.81,Credit Card
TRX-777663,2025-10-11 11:55:49,65296,Regular,Sports,Tennis Racket,1,139.84,139.84,Credit Card
TRX-224138,2025-07-11 05:11:55,46342,Regular,Sports,Yoga Mat,2,33.4,66.8,Debit Card
TRX-781676,2025-09-09 03:51:02,97580,New,Home & Garden,Blender,1,35.27,35.27,Credit Card
TRX-459370,2025-07-10 17:24:02,65333,New,Home & Garden,Coffee Maker,2,59.19,118.38,Credit Card
TRX-345684,2026-02-21 02:13:19,73517,New,Electronics,Laptop,1,1381.72,1381.72,Credit Card
TRX-816801,2026-02-11 06:52:49,96706,New,Clothing,Jacket,4,147.78,591.12,Debit Card
TRX-761322,2025-10-13 03:42:04,79588,Regular,Sports,Water Bottle,2,20.29,40.58,Credit Card
TRX-787554,2025-10-10 13:44:21,31992,Regular,Clothing,Jeans,1,78.32,78.32,Credit Card
TRX-262018,2025-08-03 09:23:50,89354,Regular,Home & Garden,Coffee Maker,1,78.65,78.65,Cash
TRX-488368,2026-04-05 10:53:15,42527,Regular,Electronics,Laptop,3,802.65,2407.95,Credit Card
TRX-516444,2025-12-13 16:44:57,45093,New,Sports,Water Bottle,1,18.57,18.57,Credit Card
TRX-878088,2025-11-14 01:32:10,46046,New,Clothing,Jacket,3,107.23,321.69,Cash
TRX-179392,2026-01-03 18:48:00,85454,Regular,Clothing,Jacket,1,64.04,64.04,Credit Card
TRX-353814,2026-04-04 15:29:01,59009,VIP,Electronics,Laptop,3,1393.89,4181.67,Credit Card
TRX-254775,2025-09-23 22:41:18,50687,Regular,Electronics,Monitor,1,273.45,273.45,PayPal
TRX-123823,2026-02-13 05:52:24,27054,Regular,Home & Garden,Blender,1,58.27,58.27,Debit Card
TRX-219361,2025-10-03 08:27:04,93579,Regular,Clothing,T-Shirt,1,26.54,26.54,Debit Card
TRX-933790,2025-10-13 23:10:07,81364,Regular,Clothing,T-Shirt,2,28.37,56.74,Credit Card
TRX-978721,2025-12-20 23:57:44,96499,Regular,Home & Garden,Blender,3,52.08,156.24,Credit Card
TRX-147435,2025-05-29 08:21:27,14288,Regular,Sports,Water Bottle,1,21.58,21.58,Credit Card
TRX-633030,2025-12-05 02:15:13,96752,Regular,Clothing,Sneakers,1,67.44,67.44,Debit Card
TRX-974857,2025-09-13 18:58:02,90694,New,Electronics,Monitor,3,399.16,1197.48,Credit Card
TRX-959860,2026-04-09 15:33:02,74451,New,Home & Garden,Coffee Maker,1,60.18,60.18,PayPal
TRX-649577,2025-09-08 21:47:09,41186,Regular,Clothing,T-Shirt,1,22.02,22.02,Debit Card
TRX-403815,2025-08-26 11:20:25,30232,New,Home & Garden,Plant Pot,1,15.36,15.36,Credit Card
TRX-454161,2025-11-29 06:14:17,38705,Regular,Electronics,Monitor,2,270.2,540.4,PayPal
TRX-285658,2025-09-29 03:12:45,20322,Regular,Electronics,Monitor,3,185.71,557.13,Credit Card
TRX-686716,2026-04-17 06:04:48,44663,Regular,Sports,Tennis Racket,1,133.73,133.73,Credit Card
TRX-204721,2026-02-04 15:25:16,49857,Regular,Electronics,Monitor,1,205.32,205.32,Credit Card
TRX-887775,2025-07-24 06:32:07,73156,Regular,Sports,Tennis Racket,1,116.65,116.65,PayPal
TRX-438273,2025-06-22 16:45:21,32241,Regular,Clothing,T-Shirt,1,26.47,26.47,Debit Card
TRX-536089,2026-03-16 13:01:20,98815,New,Home & Garden,Lamp,1,37.04,37.04,Credit Card
TRX-240454,2025-08-30 08:02:12,45697,Regular,Electronics,Laptop,1,972.14,972.14,Credit Card
TRX-810860,2025-10-20 06:10:03,18834,New,Sports,Yoga Mat,1,28.48,28.48,PayPal
TRX-498619,2025-09-14 04:23:11,41566,New,Clothing,T-Shirt,1,27.5,27.5,PayPal
TRX-898625,2026-03-22 19:47:45,44664,New,Electronics,Headphones,1,69.11,69.11,Credit Card
TRX-190275,2025-08-25 13:41:31,96563,Regular,Clothing,Sneakers,3,56.26,168.78,Credit Card
TRX-888669,2025-12-18 13:25:13,93136,Regular,Sports,Tennis Racket,4,61.29,245.16,PayPal
TRX-443897,2026-04-27 09:55:11,18564,Regular,Home & Garden,Plant Pot,3,19.25,57.75,Credit Card
TRX-393859,2025-11-18 19:42:29,91381,New,Electronics,Smartphone,1,558.62,558.62,PayPal
TRX-260119,2026-03-18 05:22:43,67779,New,Electronics,Laptop,4,1065.72,4262.88,Debit Card
TRX-437516,2026-02-12 08:48:10,94012,VIP,Electronics,Laptop,4,1409.7,5638.8,Credit Card
TRX-663996,2025-10-01 08:17:51,46666,VIP,Sports,Water Bottle,4,21.54,86.16,Credit Card
TRX-652133,2025-06-09 12:29:47,91691,New,Sports,Dumbbells,1,52.1,52.1,Debit Card
TRX-617915,2025-09-11 09:19:38,46666,VIP,Clothing,T-Shirt,2,29.43,58.86,Credit Card
TRX-841978,2026-02-24 03:05:15,91226,Regular,Clothing,T-Shirt,1,19.27,19.27,Credit Card
TRX-611088,2025-05-03 09:20:39,22463,Regular,Sports,Yoga Mat,1,25.18,25.18,Cash
TRX-500536,2026-01-09 15:01:20,63955,New,Clothing,Sneakers,1,109.74,109.74,Credit Card
TRX-431853,2026-04-14 08:26:40,87992,New,Electronics,Smartphone,1,500.63,500.63,Credit Card
TRX-311915,2026-04-20 10:00:32,17685,Regular,Home & Garden,Coffee Maker,1,81.15,81.15,Credit Card
TRX-688247,2025-08-16 21:16:55,88135,New,Electronics,Smartphone,4,636.84,2547.36,Credit Card
TRX-760120,2025-11-15 19:06:41,62923,Regular,Electronics,Smartphone,4,756.87,3027.48,PayPal
TRX-677759,2025-05-30 10:16:08,67091,Regular,Sports,Yoga Mat,1,20.54,20.54,Credit Card
TRX-631221,2026-04-24 08:32:18,63225,Regular,Home & Garden,Plant Pot,1,12.6,12.6,Credit Card
TRX-851589,2026-01-21 16:04:03,11061,Regular,Home & Garden,Coffee Maker,1,95.62,95.62,Debit Card
TRX-513316,2025-09-22 18:44:59,41499,Regular,Electronics,Laptop,1,1324.64,1324.64,Debit Card
TRX-277193,2025-06-17 12:53:13,64524,VIP,Clothing,Jacket,3,147.0,441.0,Debit Card
TRX-666618,2025-09-16 09:06:24,46666,VIP,Clothing,Jacket,3,67.37,202.11,Debit Card
TRX-309436,2025-07-15 17:09:27,54587,Regular,Home & Garden,Blender,1,79.73,79.73,PayPal
TRX-532949,2026-01-10 16:18:09,76542,Regular,Sports,Dumbbells,1,32.82,32.82,Credit Card
TRX-266140,2025-10-17 13:48:44,92155,New,Clothing,Jeans,4,53.98,215.92,Credit Card
TRX-500422,2025-11-12 00:21:51,42780,Regular,Home & Garden,Plant Pot,1,20.27,20.27,Credit Card
TRX-727094,2026-03-01 08:25:58,46500,New,Clothing,Sneakers,1,116.54,116.54,PayPal
TRX-137034,2025-12-13 03:06:32,96356,Regular,Sports,Yoga Mat,3,30.75,92.25,Debit Card
TRX-523559,2025-10-20 23:43:03,22224,New,Home & Garden,Blender,2,67.91,135.82,Debit Card
TRX-749863,2025-12-19 16:53:03,42914,Regular,Electronics,Smartphone,1,601.18,601.18,PayPal
TRX-588002,2025-08-27 20:34:35,69600,VIP,Sports,Dumbbells,1,26.93,26.93,PayPal
TRX-949541,2026-01-31 17:52:28,97806,Regular,Sports,Tennis Racket,2,144.14,288.28,Debit Card
TRX-413267,2025-05-04 15:26:54,67905,New,Electronics,Monitor,3,294.89,884.67,Credit Card
TRX-253607,2025-06-25 08:53:51,43289,New,Clothing,Sneakers,1,51.55,51.55,Credit Card
TRX-552762,2025-10-09 03:24:27,25292,New,Electronics,Smartphone,1,606.8,606.8,Debit Card
TRX-761959,2026-03-23 04:38:01,74799,Regular,Sports,Dumbbells,2,56.89,113.78,Cash
TRX-570852,2025-07-06 20:16:58,44973,New,Home & Garden,Blender,2,52.66,105.32,PayPal
TRX-217825,2026-04-07 19:28:20,86435,New,Sports,Tennis Racket,2,131.99,263.98,Credit Card
TRX-493247,2026-01-09 21:44:46,73464,VIP,Electronics,Monitor,1,250.19,250.19,Credit Card
TRX-354149,2026-01-11 19:44:25,27146,Regular,Clothing,Jeans,4,72.62,290.48,Credit Card
TRX-220783,2025-05-21 08:12:50,57739,New,Clothing,Jacket,1,129.51,129.51,Credit Card
TRX-548081,2026-03-24 05:08:58,51467,New,Home & Garden,Coffee Maker,2,63.01,126.02,Debit Card
TRX-419457,2025-05-03 08:00:38,62994,New,Clothing,Sneakers,1,89.72,89.72,Credit Card
TRX-301998,2025-08-15 08:12:39,29476,New,Sports,Tennis Racket,1,145.07,145.07,Debit Card
TRX-605904,2025-07-09 02:43:17,34164,Regular,Electronics,Smartphone,1,858.61,858.61,PayPal
TRX-295984,2025-06-30 19:36:39,39256,Regular,Sports,Water Bottle,4,16.14,64.56,Credit Card
TRX-557420,2025-05-08 18:52:07,75612,New,Home & Garden,Coffee Maker,3,87.66,262.98,Credit Card
TRX-998198,2025-11-10 06:52:55,16630,Regular,Electronics,Smartphone,1,665.09,665.09,Credit Card
TRX-662473,2026-02-28 23:26:46,11947,New,Electronics,Monitor,1,299.61,299.61,Debit Card
TRX-822742,2026-03-14 09:01:45,66606,Regular,Home & Garden,Lamp,1,26.97,26.97,Cash
TRX-846925,2025-12-10 15:43:02,44993,Regular,Sports,Dumbbells,2,23.34,46.68,Credit Card
TRX-934930,2026-03-25 10:42:52,23970,Regular,Clothing,T-Shirt,1,20.53,20.53,PayPal
TRX-148693,2025-05-16 04:52:22,48829,Regular,Clothing,Jacket,1,85.25,85.25,Debit Card
TRX-789525,2025-06-17 05:33:52,79163,VIP,Electronics,Laptop,2,1213.4,2426.8,Credit Card
TRX-538493,2026-04-15 09:49:10,91987,New,Home & Garden,Coffee Maker,3,58.01,174.03,Credit Card
TRX-804441,2025-06-02 15:17:01,76616,New,Sports,Yoga Mat,1,32.53,32.53,Debit Card
TRX-626986,2026-01-04 15:22:12,69049,Regular,Home & Garden,Coffee Maker,1,47.05,47.05,Credit Card
TRX-434522,2025-06-19 16:52:24,88047,Regular,Electronics,Monitor,1,223.65,223.65,Credit Card
TRX-146150,2025-10-09 03:21:09,59192,Regular,Sports,Water Bottle,1,21.17,21.17,Debit Card
TRX-661720,2025-10-01 07:30:22,39451,VIP,Home & Garden,Coffee Maker,4,80.47,321.88,Credit Card
TRX-431976,2025-08-25 02:40:11,50001,New,Electronics,Headphones,2,186.32,372.64,PayPal
TRX-373132,2026-01-11 17:39:40,44522,New,Clothing,Sneakers,3,96.45,289.35,Credit Card
TRX-666931,2025-08-02 06:17:59,82132,Regular,Electronics,Monitor,1,181.62,181.62,Credit Card
TRX-429212,2026-03-28 03:30:33,49321,VIP,Clothing,T-Shirt,1,17.65,17.65,Debit Card
TRX-397380,2025-08-12 15:13:55,76542,Regular,Home & Garden,Coffee Maker,1,96.92,96.92,Credit Card
TRX-952092,2025-09-02 19:54:09,23947,New,Electronics,Smartphone,1,505.05,505.05,Credit Card
TRX-327808,2026-04-18 14:58:19,94659,Regular,Electronics,Smartphone,2,807.81,1615.62,Debit Card
TRX-105066,2025-08-30 08:18:27,98259,New,Clothing,Jacket,1,87.46,87.46,Debit Card
TRX-789786,2026-03-18 20:04:08,86983,Regular,Sports,Tennis Racket,3,103.67,311.01,Debit Card
TRX-193326,2026-04-17 21:40:07,54608,New,Sports,Yoga Mat,2,22.66,45.32,Debit Card
TRX-558089,2026-03-04 05:26:29,97580,New,Clothing,Jacket,4,125.28,501.12,Debit Card
TRX-281162,2026-02-20 22:03:18,89840,New,Home & Garden,Lamp,1,54.09,54.09,PayPal
TRX-378150,2026-01-12 06:09:10,70952,New,Electronics,Smartphone,1,562.88,562.88,PayPal
TRX-984293,2026-04-24 17:43:52,23434,New,Sports,Water Bottle,1,24.44,24.44,Credit Card
TRX-586288,2026-02-24 10:57:28,17861,VIP,Electronics,Headphones,1,100.31,100.31,Debit Card
TRX-479481,2026-03-31 18:10:13,55607,Regular,Home & Garden,Lamp,2,32.98,65.96,Debit Card
TRX-160200,2025-06-02 13:19:28,82140,Regular,Sports,Tennis Racket,2,96.27,192.54,Credit Card
TRX-519677,2025-09-16 00:00:05,98815,New,Sports,Water Bottle,2,15.24,30.48,Credit Card
TRX-819150,2025-09-07 03:21:21,33600,New,Sports,Water Bottle,1,19.74,19.74,Debit Card
TRX-265856,2025-05-12 10:17:08,28964,New,Home & Garden,Plant Pot,1,22.61,22.61,Credit Card
TRX-834976,2026-01-21 20:53:15,38569,Regular,Sports,Dumbbells,1,45.72,45.72,Debit Card
TRX-343500,2025-11-24 12:54:53,41266,New,Sports,Tennis Racket,1,95.33,95.33,Debit Card
TRX-944178,2025-05-21 17:23:59,16826,Regular,Sports,Dumbbells,1,27.56,27.56,Credit Card
TRX-255190,2026-02-17 03:43:38,87993,New,Electronics,Smartphone,3,788.41,2365.23,Credit Card
TRX-177514,2025-05-08 09:25:17,90728,Regular,Home & Garden,Lamp,3,44.07,132.21,Credit Card
TRX-289030,2026-02-08 21:36:02,35242,New,Electronics,Monitor,1,384.94,384.94,Credit Card
TRX-434397,2026-01-12 06:17:32,86858,Regular,Electronics,Laptop,4,1071.22,4284.88,Credit Card
TRX-930829,2025-09-12 11:11:17,65176,New,Sports,Water Bottle,1,17.54,17.54,Credit Card
TRX-566727,2025-05-12 11:44:20,80592,New,Sports,Dumbbells,1,42.27,42.27,Debit Card
TRX-326037,2026-03-16 17:59:57,39389,New,Electronics,Laptop,1,1029.88,1029.88,Credit Card
TRX-463191,2026-03-16 04:23:21,74251,Regular,Home & Garden,Coffee Maker,2,51.82,103.64,Debit Card
TRX-648171,2025-06-29 05:50:08,52176,Regular,Electronics,Monitor,1,292.78,292.78,Debit Card
TRX-420899,2026-01-31 04:34:53,84691,Regular,Home & Garden,Lamp,4,26.96,107.84,Debit Card
TRX-568784,2025-08-31 10:50:28,89131,New,Clothing,Jeans,1,50.15,50.15,Debit Card
TRX-439320,2026-04-29 03:27:32,61879,Regular,Sports,Tennis Racket,4,111.85,447.4,Debit Card
TRX-358133,2026-03-01 19:49:01,49117,Regular,Sports,Dumbbells,1,42.22,42.22,Credit Card
TRX-583122,2025-08-08 21:08:50,35485,Regular,Home & Garden,Blender,1,50.62,50.62,Credit Card
TRX-846525,2025-06-25 07:17:43,73653,New,Clothing,Jacket,3,98.59,295.77,Credit Card
TRX-618951,2025-05-16 13:08:25,11947,New,Home & Garden,Coffee Maker,1,78.42,78.42,Debit Card
TRX-220253,2026-01-31 02:13:17,24201,Regular,Home & Garden,Blender,1,48.46,48.46,Debit Card
TRX-794255,2025-11-10 01:41:22,86011,Regular,Home & Garden,Blender,1,47.99,47.99,Cash
TRX-563143,2025-07-30 12:01:07,12540,New,Home & Garden,Coffee Maker,1,74.45,74.45,Debit Card
TRX-171973,2025-08-16 14:34:33,34931,Regular,Home & Garden,Blender,1,55.36,55.36,Credit Card
TRX-505116,2025-11-12 12:56:10,55830,New,Electronics,Monitor,3,388.54,1165.6200000000001,PayPal
TRX-502824,2026-01-12 07:25:20,19838,Regular,Sports,Water Bottle,1,20.57,20.57,PayPal
TRX-739278,2025-09-28 16:53:36,23238,New,Electronics,Smartphone,1,848.24,848.24,Debit Card
TRX-218326,2025-05-13 05:13:16,39038,VIP,Home & Garden,Plant Pot,5,18.99,94.94999999999999,Debit Card
TRX-472235,2025-08-29 18:45:54,65296,Regular,Home & Garden,Blender,4,62.53,250.12,Debit Card
TRX-168187,2026-02-28 15:43:33,85470,New,Sports,Yoga Mat,1,20.43,20.43,Debit Card
TRX-565553,2025-05-21 01:28:47,54608,New,Electronics,Smartphone,1,875.1,875.1,Debit Card
TRX-846348,2025-09-26 08:47:31,43586,New,Sports,Yoga Mat,1,29.67,29.67,Debit Card
